campaign_id,date,total_kpi_today,starts,ends,flight_id,kpiVolume,kpi_cumsum,kpi_open_today,kpi_needed_today
322,2023-09-25,86,2023-09-10,2023-09-30,876,8429.0,532,7897.0,1580
322,2023-09-26,169,2023-09-10,2023-09-30,876,8429.0,701,7728.0,1932
322,2023-09-27,123,2023-09-10,2023-09-30,876,8429.0,824,7605.0,2535
322,2023-09-28,129,2023-09-10,2023-09-30,876,8429.0,953,7476.0,3738
322,2023-09-30,156,2023-09-10,2023-09-30,876,8429.0,1109,7320.0,7320
322,2023-10-01,131,2023-10-01,2023-10-31,877,13065.0,131,12934.0,432
322,2023-10-02,145,2023-10-01,2023-10-31,877,13065.0,276,12789.0,441
322,2023-10-03,107,2023-10-01,2023-10-31,877,13065.0,383,12682.0,453
322,2023-10-04,136,2023-10-01,2023-10-31,877,13065.0,519,12546.0,465
322,2023-10-05,131,2023-10-01,2023-10-31,877,13065.0,650,12415.0,478
322,2023-10-06,135,2023-10-01,2023-10-31,877,13065.0,785,12280.0,492
322,2023-10-07,173,2023-10-01,2023-10-31,877,13065.0,958,12107.0,505
322,2023-10-08,164,2023-10-01,2023-10-31,877,13065.0,1122,11943.0,520
322,2023-10-09,136,2023-10-01,2023-10-31,877,13065.0,1258,11807.0,537
322,2023-10-10,117,2023-10-01,2023-10-31,877,13065.0,1375,11690.0,557
322,2023-10-11,142,2023-10-01,2023-10-31,877,13065.0,1517,11548.0,578
322,2023-10-12,170,2023-10-01,2023-10-31,877,13065.0,1687,11378.0,599
323,2023-09-25,5,2023-09-22,2023-09-30,881,300.0,5,295.0,59
323,2023-09-26,5,2023-09-22,2023-09-30,881,300.0,10,290.0,73
323,2023-09-27,9,2023-09-22,2023-09-30,881,300.0,19,281.0,94
323,2023-09-28,13,2023-09-22,2023-09-30,881,300.0,32,268.0,134
323,2023-10-01,19,2023-10-01,2023-10-31,882,797.0,19,778.0,26
323,2023-10-02,13,2023-10-01,2023-10-31,882,797.0,32,765.0,27
323,2023-10-03,6,2023-10-01,2023-10-31,882,714.0,38,676.0,25
323,2023-10-04,8,2023-10-01,2023-10-31,882,714.0,46,668.0,25
323,2023-10-05,6,2023-10-01,2023-10-31,882,714.0,52,662.0,26
323,2023-10-06,3,2023-10-01,2023-10-31,882,714.0,55,659.0,27
323,2023-10-07,5,2023-10-01,2023-10-31,882,714.0,60,654.0,28
323,2023-10-08,8,2023-10-01,2023-10-31,882,714.0,68,646.0,29
323,2023-10-09,1,2023-10-01,2023-10-31,882,714.0,69,645.0,30
325,2023-10-15,1358,2023-10-01,2023-10-31,908,146496.0,1358,145138.0,9072
326,2023-09-27,922,2023-09-18,2023-09-30,890,17769.0,922,16847.0,5616
326,2023-09-28,862,2023-09-18,2023-09-30,890,17769.0,1784,15985.0,7993
326,2023-10-04,936,2023-10-01,2023-10-31,931,16102.0,936,15166.0,562
326,2023-10-05,830,2023-10-01,2023-10-31,931,16102.0,1766,14336.0,552
326,2023-10-06,827,2023-10-01,2023-10-31,931,16102.0,2593,13509.0,541
326,2023-10-07,867,2023-10-01,2023-10-31,931,16102.0,3460,12642.0,527
326,2023-10-08,992,2023-10-01,2023-10-31,931,16102.0,4452,11650.0,507
326,2023-10-09,855,2023-10-01,2023-10-31,931,16102.0,5307,10795.0,491
326,2023-10-10,577,2023-10-01,2023-10-31,931,16102.0,5884,10218.0,487
326,2023-10-11,456,2023-10-01,2023-10-31,931,16102.0,6340,9762.0,489
326,2023-10-12,454,2023-10-01,2023-10-31,931,16102.0,6794,9308.0,490
327,2023-09-27,93,2023-09-23,2023-09-30,891,703.0,93,610.0,204
327,2023-09-28,79,2023-09-23,2023-09-30,891,703.0,172,531.0,266
327,2023-09-30,46,2023-09-23,2023-09-30,891,703.0,218,485.0,485
327,2023-10-01,71,2023-10-01,2023-10-31,892,2813.0,71,2742.0,92
327,2023-10-02,52,2023-10-01,2023-10-31,892,2813.0,123,2690.0,93
327,2023-10-03,71,2023-10-01,2023-10-31,892,2813.0,194,2619.0,94
327,2023-10-04,51,2023-10-01,2023-10-31,892,2813.0,245,2568.0,96
327,2023-10-05,52,2023-10-01,2023-10-31,892,2813.0,297,2516.0,97
327,2023-10-06,47,2023-10-01,2023-10-31,892,2813.0,344,2469.0,99
327,2023-10-07,45,2023-10-01,2023-10-31,892,2813.0,389,2424.0,101
327,2023-10-08,40,2023-10-01,2023-10-31,892,2813.0,429,2384.0,104
327,2023-10-09,57,2023-10-01,2023-10-31,892,2813.0,486,2327.0,106
327,2023-10-10,58,2023-10-01,2023-10-31,892,2813.0,544,2269.0,109
327,2023-10-11,65,2023-10-01,2023-10-31,892,2813.0,609,2204.0,111
327,2023-10-12,92,2023-10-01,2023-10-31,892,2813.0,701,2112.0,112
328,2023-09-27,123,2023-09-11,2023-09-30,894,8429.0,123,8306.0,2769
328,2023-09-28,129,2023-09-11,2023-09-30,894,8429.0,252,8177.0,4089
328,2023-09-30,156,2023-09-11,2023-09-30,894,8429.0,408,8021.0,8021
328,2023-10-01,131,2023-10-01,2023-10-31,895,13065.0,131,12934.0,432
328,2023-10-02,145,2023-10-01,2023-10-31,895,13065.0,276,12789.0,441
328,2023-10-03,107,2023-10-01,2023-10-31,895,13065.0,383,12682.0,453
328,2023-10-04,136,2023-10-01,2023-10-31,895,13065.0,519,12546.0,465
328,2023-10-05,131,2023-10-01,2023-10-31,895,13065.0,650,12415.0,478
328,2023-10-06,135,2023-10-01,2023-10-31,895,13065.0,785,12280.0,492
328,2023-10-07,173,2023-10-01,2023-10-31,895,13065.0,958,12107.0,505
328,2023-10-08,164,2023-10-01,2023-10-31,895,13065.0,1122,11943.0,520
328,2023-10-09,136,2023-10-01,2023-10-31,895,13065.0,1258,11807.0,537
328,2023-10-10,117,2023-10-01,2023-10-31,895,13065.0,1375,11690.0,557
328,2023-10-11,142,2023-10-01,2023-10-31,895,13065.0,1517,11548.0,578
328,2023-10-12,170,2023-10-01,2023-10-31,895,13065.0,1687,11378.0,599
329,2023-09-27,0,2023-09-11,2023-09-30,898,1424489.0,0,1424489.0,474830
329,2023-09-28,0,2023-09-11,2023-09-30,898,1424489.0,0,1424489.0,712245
329,2023-09-30,0,2023-09-11,2023-09-30,898,1424489.0,0,1424489.0,1424489
329,2023-10-01,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,73599
329,2023-10-02,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,76137
329,2023-10-03,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,78856
329,2023-10-04,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,81777
329,2023-10-05,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,84922
329,2023-10-06,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,88319
329,2023-10-07,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,91999
329,2023-10-08,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,95999
329,2023-10-09,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,100362
329,2023-10-10,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,105141
329,2023-10-11,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,110398
329,2023-10-12,0,2023-10-01,2023-10-31,899,2207959.0,0,2207959.0,116209
330,2023-10-02,53,2023-10-02,2023-10-30,903,7023.0,53,6970.0,249
330,2023-10-03,112,2023-10-02,2023-10-30,903,7023.0,165,6858.0,254
330,2023-10-04,129,2023-10-02,2023-10-30,903,7023.0,294,6729.0,259
330,2023-10-05,94,2023-10-02,2023-10-30,903,7023.0,388,6635.0,266
330,2023-10-06,199,2023-10-02,2023-10-30,903,7023.0,587,6436.0,269
330,2023-10-07,189,2023-10-02,2023-10-30,903,7023.0,776,6247.0,272
330,2023-10-08,192,2023-10-02,2023-10-30,903,7023.0,968,6055.0,276
330,2023-10-09,218,2023-10-02,2023-10-30,903,7023.0,1186,5837.0,278
330,2023-10-10,217,2023-10-02,2023-10-30,903,7023.0,1403,5620.0,281
330,2023-10-11,149,2023-10-02,2023-10-30,903,7023.0,1552,5471.0,288
330,2023-10-12,346,2023-10-02,2023-10-30,903,7023.0,1898,5125.0,285
331,2023-10-02,66,2023-10-02,2023-10-31,904,8571.0,66,8505.0,294
331,2023-10-03,93,2023-10-02,2023-10-31,904,8571.0,159,8412.0,301
331,2023-10-04,112,2023-10-02,2023-10-31,904,8571.0,271,8300.0,308
331,2023-10-06,190,2023-10-02,2023-10-31,904,8571.0,461,8110.0,325
331,2023-10-07,181,2023-10-02,2023-10-31,904,8571.0,642,7929.0,331
331,2023-10-08,162,2023-10-02,2023-10-31,904,8571.0,804,7767.0,338
331,2023-10-09,213,2023-10-02,2023-10-31,904,8571.0,1017,7554.0,344
331,2023-10-11,267,2023-10-02,2023-10-31,904,8571.0,1284,7287.0,365
332,2023-10-10,56,2023-10-05,2023-10-31,933,120370.0,56,120314.0,5730
332,2023-10-12,190,2023-10-05,2023-10-31,933,120370.0,246,120124.0,6323
333,2023-10-05,41,2023-10-05,2023-10-31,934,16808.0,41,16767.0,645
333,2023-10-06,102,2023-10-05,2023-10-31,934,16808.0,143,16665.0,667
333,2023-10-07,139,2023-10-05,2023-10-31,934,16808.0,282,16526.0,689
333,2023-10-08,167,2023-10-05,2023-10-31,934,16808.0,449,16359.0,712
333,2023-10-09,138,2023-10-05,2023-10-31,934,16808.0,587,16221.0,738
333,2023-10-10,64,2023-10-05,2023-10-31,934,16808.0,651,16157.0,770
333,2023-10-11,93,2023-10-05,2023-10-31,934,16808.0,744,16064.0,804
333,2023-10-12,67,2023-10-05,2023-10-31,934,16808.0,811,15997.0,842
335,2023-10-10,50,2023-10-09,2023-10-31,937,3643.0,50,3593.0,172
335,2023-10-11,59,2023-10-09,2023-10-31,937,3643.0,109,3534.0,177
335,2023-10-12,31,2023-10-09,2023-10-31,937,3643.0,140,3503.0,185
337,2023-10-12,353,2023-10-09,2023-10-31,942,4657.0,353,4304.0,227
